monkey,lead,t_start,t_end,n_nmean,n_nmedian,n_nmode,n_nvariance,n_nskew,n_nkurt,n_niqr,sdnn,rmssd,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,samp_en,ap_en
10,aVR,500,620,482.83602,483.33333,490,0.098042278,-0.4470916,2.8908116,13.333333,9.9016301,8.0204417,0,248,0.997,5,1.162853,45.707784,37.906121,87.424987,0.43,172.20174,5,-3.2575758,4.1547619,1.7584391,0.93456233
10,aVR,510,630,482.41935,483.33333,490,0.10910278,-0.49518756,2.8003224,13.333333,10.445228,8.3150948,0,248,0.997,5,11.071482,67.699338,30.410664,90.150946,0.34,199.33243,5,-3.3333333,4.1666667,1.7587318,0.89805115
10,aVR,520,640,482.10174,483.33333,490,0.11371004,-0.44011804,2.6104164,16.666667,10.663491,8.5062701,0,249,0.99465476,5,15.157312,69.897352,28.328752,97.183403,0.29,210.56682,5,-3.5861423,3.9954338,1.7246639,0.88948941
10,aVR,530,650,480.80893,480,490,0.11829714,-0.39805006,2.5604832,16.666667,10.876449,8.5230505,0,239,NA,5,16.060942,65.918219,42.389807,96.708523,0.44,221.07749,5,-3.6044177,4.0258216000000004,1.751369,0.84926168
10,LI,0,120,416.11502,413.33333,406.66667,3.7746848,15.569692,256.18424,16.666667,61.438464,89.556557,0.010600707,284,0.99337874,5,116.98979,563.21106,793.17339,1897.3554,0.42,3370.7296,5,-1.5277778,1.1315789,0.279684,0.32250708
10,LI,10,130,412.31386,413.33333,420,0.11455096,-0.069650215,2.0612345,16.666667,10.702848,5.8296376,0,291,0.99430712,5,14.239002,217.43919,18.899749,8.6557354,2.18,259.23368,5,-1.5447154,1.1333333,1.5082068,0.99733245
10,LI,20,140,413.31034,413.33333,406.66667,0.15724668,0.44562096,2.8320729,16.666667,12.539804,6.0212363,0,290,0.99516919,5,1.3581225,278.09889,55.315355,13.760759,4.02,348.53313000000003,5,-1.554878,1.125,1.5912302,0.95266631
10,LI,30,150,413.72414,413.33333,406.66667,0.1672439,0.40549069,2.5886646,20,12.932281,5.9344102,0,290,0.99488184,5,12.294822,312.28082,40.64984,13.497645,3.01,378.72313,5,-1.4859438,1.3006231,1.5990979,0.94246828
10,LI,40,160,413.27586,413.33333,406.66667,0.15912779,0.47883081,2.8384114,16.666667,12.614586,6.0594263,0,290,0.994615,5,38.779293,283.58576,33.358416,15.949407,2.09,371.67287,5,-1.4959839,1.2698413,1.6073994,0.94301476
10,LI,50,170,413.13793,413.33333,403.33333,0.15394092,0.49060643,2.9801974,16.666667,12.407293,5.9441202,0,290,0.994615,5,60.050183,269.02241,28.451405,14.492114,1.96,372.01611,5,-1.5392157,1.2772586,1.6152122,0.95667067
10,LI,60,180,413.74713,413.33333,413.33333,0.15569131,0.37412045,2.857935,16.666667,12.477632,5.93117,0,290,0.99432765,5,69.157291,267.24073,27.925354,16.617076,1.68,380.94045,5,-1.547619,1.3685015,1.6311122,0.950277
10,LI,70,190,415.89389,416.66667,413.33333,0.15229426,0.10035369,2.7708928,16.666667,12.340756,6.0635778,0,289,0.99432765,5,63.666487,246.83549,39.725518,19.091869,2.08,369.31937,5,-1.5530303,1.4797508,1.6355301,0.93588039
10,LI,80,200,418.82695,420,413.33333,0.13307912,0.063877137,2.8719034,15.833333,11.535992,6.1954692,0,287,0.99482546,5,48.091601,193.24543,45.770623,23.122131,1.98,310.22978,5,-1.537037,1.6037736,1.6193699,0.92434292
10,LI,90,210,422.23005,420,413.33333,0.12598694,0.32046087,2.5479205,16.666667,11.22439,6.3406752,0,284,0.99500851,5,42.774936,176.68269,46.284973,21.133322,2.19,286.87593,5,-1.4784946,1.5793651,1.6985381,0.95697633
10,LI,100,220,424.84634,423.33333,413.33333,0.11221434,0.24717708,2.3829759,16.666667,10.593127,6.4832418,0,282,0.9943707,5,33.161105,160.57023,34.527684,20.231993,1.71,248.49101,5,-1.3082437,1.4886731,1.7309124,0.98586524
10,LI,110,230,425.94563,423.33333,430,0.099003755,0.20677361,2.4465444,13.333333,9.9500631,6.1643499,0,282,0.9943707,5,18.566889,144.62443,30.245143,21.457168,1.41,214.89363,5,-1.3082437,1.4851485,1.6701176,0.99765114
10,LI,120,240,427.36655,426.66667,430,0.088675083,0.10169371,2.5033252,13.333333,9.4167448,5.976143,0,281,0.99404078,5,11.357382,116.90099,36.657563,23.342942,1.57,188.25888,5,-1.2681159,1.4347079,1.6452355,1.0294241
10,LI,130,250,429.47619,430,430,0.091560562,0.025036608,2.467913,13.333333,9.5687283,5.9098498,0,280,0.99311485,5,12.618077,123.53426,33.5637,25.521497,1.32,195.23753,5,-1.2862319,1.3020833,1.6189107,0.98883624
10,LI,140,260,430.63321,430,430,0.10275507,0.24703478,2.4615211,13.333333,10.136818,5.9373225,0,279,0.99249757,5,36.577008,163.83154,11.251704,19.681312,0.57,231.34157,5,-1.2314815,1.4322917,1.5882069,0.959052
10,LI,150,270,431.90647,430,440,0.11536547,0.067039641,2.1673955,16.666667,10.740832,6.0615906,0,278,0.991859,5,52.421938,188.05351,7.5352466,20.611487,0.37,268.62218,5,-1.0536398,1.4409722,1.6303624,0.95287573
10,LI,160,280,433.06072,433.33333,440,0.10863187,-0.05759373,2.2638693,16.666667,10.422661,5.8943152,0,269,0.97837284,5,43.201881,176.27185,12.247005,18.205599,0.67,249.92633,5,-1.0569106,1.2192982,1.6374787,0.96352027
10,LI,170,290,434.88889,436.66667,440,0.094202391,-0.14761354,2.3736675,15.833333,9.7057916,5.9157101,0,255,0.97117103,5,29.907029,138.91132,18.821389,21.341662,0.88,208.9814,5,-0.97402597,1.0727969,1.6682241,0.97109704
10,LI,180,300,437.60211,436.66667,440,0.081881618,-0.033004698,2.1926184,13.333333,9.0488462,5.8831958,0,253,0.9714371,5,23.937531,124.68722,10.913669,18.319328,0.6,177.85775,5,-1.0666667,1.1206897,1.648755,1.0054743
10,LI,190,310,439.36508,440,440,0.072813508,-0.26279122,2.4107124,13.333333,8.5330831,5.8685618,0,252,0.97112846,5,17.983964,109.09361,10.745263,16.953098,0.63,154.77593,5,-1.1036036,1.1764706,1.6464112,1.0141829
10,LI,200,320,441.1421,443.33333,440,0.075934838,-0.3621428,2.6761777,10,8.7140598,5.8003831,0,251,0.9714371,5,20.38249,114.39806,10.194051,19.17164,0.53,164.14624,5,-1.1711712,1.1666667,1.6256381,1.009899
10,LI,210,330,442.3506,443.33333,440,0.090497034,-0.33634804,2.5347863,13.333333,9.5129929,5.6881944,0,251,0.97236303,5,35.278231,135.50851,10.166229,19.347408,0.53,200.30037,5,-1.25,1.2734082,1.7258847,0.98805625
10,LI,220,340,443.74667,446.66667,443.33333,0.094473717,-0.52410301,2.7226365,10,9.7197591,5.7113367,0,250,0.97264962,5,37.686866,132.52032,16.141525,20.129119,0.8,206.47783,5,-1.0648148,1.2931034,1.7406354,0.99843206
10,LI,230,350,445.64516,446.66667,446.66667,0.063369756,-0.41572285,3.0644236,10,7.9605123,5.9764119000000004,0,248,0.97293698,5,15.196371,68.627271,17.835703,21.68263,0.82,123.34197,5,-1.3111111,1.3194444,1.7853822,1.0508964
10,LI,240,360,446.03495,446.66667,446.66667,0.054794995,-0.258103,3.0293172,10,7.4023642,6.2917521,0,248,0.97293698,5,0.60836804,55.099899,16.969618,24.993693,0.68,97.671578,5,-1.6444444,1.4558233,1.8150455,1.0726266
10,LI,250,370,446.77463,446.66667,446.66667,0.0569892,-0.30318786,3.1294214,10,7.5491192,6.3899198,0,247,0.97262834,5,0.25410275,56.332102,17.581222,27.278652,0.64,101.44608,5,-1.5400844,1.6460905,1.7493462,1.0441036
10,LI,260,380,447.90823,446.66667,443.33333,0.074513676,0.05343202,3.3556231,10,8.6321305,6.5020322,0,247,0.97257895,5,4.7538851,89.940792,19.175527,27.8767,0.69,141.7469,5,-1.5189873,1.8621399,1.7500955,0.98826585
10,LI,270,390,449.29539,450,453.33333,0.082766809,-0.103072,3.1003959,10,9.0976265,6.5534606,0,246,0.97319624,5,8.0217384,106.395,18.393951,27.338816,0.67,160.14951,5,-1.5367965,1.9409283,1.6679325,0.91323546
10,LI,280,400,450.3937,450,453.33333,0.074240522,-0.20348379,3.3974915,10,8.616294,6.4998902,0,254,0.98783182,5,5.0664276,97.029849,12.160586,25.690042,0.47,139.94691,5,-1.6255144,1.7857143,1.7129486,0.96104658
10,LI,290,410,451.65414,453.33333,453.33333,0.084716824,-0.14194986,3.3773544,10,9.2041742,6.5907629,0,266,0.99465432,5,10.425315,108.91228,16.041996,29.249622,0.55,164.62921,5,-1.6762452,1.9351852,1.7823704,0.97316907
10,LI,300,420,453.83838,453.33333,453.33333,0.13476719,0.46418564,3.831455,13.333333,11.608927,6.7171724,0,264,0.99396296,5,32.933232,187.99604,28.202853,31.278082,0.9,280.41021,5,-1.7926357,2.0421245,1.7466352,0.86170547
